165,200/1709/45,1,2017-09-07 08:03:02.000,2017-09-07,NULL,NULL,NULL,NULL,NULL,NULL,200,45,1709
166,200/1709/46,1,2017-09-07 08:05:23.000,2017-09-07,NULL,NULL,NULL,NULL,NULL,NULL,200,46,1709
167,100/1709/4,1,2017-09-08 07:35:59.920,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,100,4,1709
168,200/1709/47,1,2017-09-08 08:18:22.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,200,47,1709
169,200/1709/48,1,2017-09-08 08:25:55.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,200,48,1709
170,200/1709/49,1,2017-09-08 08:27:04.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,200,49,1709
171,210/1709/22,1,2017-09-08 08:35:38.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,210,22,1709
172,215/1709/5,1,2017-09-08 08:46:54.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,215,5,1709
173,100/1709/5,1,2017-09-08 10:19:44.193,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,100,5,1709
174,100/1709/6,1,2017-09-08 10:19:51.767,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,100,6,1709
175,100/1709/7,1,2017-09-08 14:07:03.463,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,100,7,1709
176,300/1709/1,1,2017-09-08 14:31:16.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,300,1,1709
177,300/1709/2,1,2017-09-08 14:32:50.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,300,2,1709
178,300/1709/3,1,2017-09-08 14:35:40.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,300,3,1709
179,100/1709/8,1,2017-09-08 14:59:35.610,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,100,8,1709
180,210/1709/23,1,2017-09-08 15:22:30.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,210,23,1709
181,210/1709/24,1,2017-09-08 15:22:56.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,210,24,1709
182,300/1709/4,1,2017-09-08 15:45:21.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,300,4,1709
183,210/1709/25,1,2017-09-08 15:47:28.000,2017-09-08,NULL,NULL,NULL,NULL,NULL,NULL,210,25,1709
184,300/1709/5,1,2017-09-11 08:01:25.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,5,1709
185,300/1709/6,1,2017-09-11 08:57:48.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,6,1709
186,300/1709/7,1,2017-09-11 09:05:28.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,7,1709
187,300/1709/8,1,2017-09-11 09:06:45.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,8,1709
188,210/1709/26,1,2017-09-11 09:06:54.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,210,26,1709
189,300/1709/9,1,2017-09-11 09:08:21.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,9,1709
190,300/1709/10,1,2017-09-11 09:09:43.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,10,1709
191,300/1709/11,1,2017-09-11 09:11:34.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,11,1709
192,300/1709/12,1,2017-09-11 09:24:30.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,12,1709
193,300/1709/13,1,2017-09-11 09:26:01.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,13,1709
194,300/1709/14,1,2017-09-11 09:26:19.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,14,1709
195,300/1709/15,1,2017-09-11 09:27:13.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,15,1709
196,300/1709/16,1,2017-09-11 09:27:37.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,16,1709
197,300/1709/17,1,2017-09-11 09:27:54.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,17,1709
198,300/1709/18,1,2017-09-11 09:29:11.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,18,1709
199,300/1709/19,1,2017-09-11 09:29:51.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,19,1709
200,300/1709/20,1,2017-09-11 09:30:53.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,20,1709
201,300/1709/21,1,2017-09-11 09:43:30.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,21,1709
202,300/1709/22,1,2017-09-11 09:44:35.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,22,1709
203,300/1709/23,1,2017-09-11 09:51:25.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,23,1709
204,300/1709/24,1,2017-09-11 09:57:56.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,24,1709
205,100/1709/9,1,2017-09-11 11:05:37.177,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,100,9,1709
206,300/1709/25,1,2017-09-11 11:06:58.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,25,1709
207,100/1709/10,1,2017-09-11 11:07:05.970,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,100,10,1709
208,300/1709/26,1,2017-09-11 11:09:29.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,26,1709
209,125/1709/1,1,2017-09-11 11:27:19.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,1,1709
210,300/1709/27,1,2017-09-11 11:27:29.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,27,1709
211,125/1709/2,1,2017-09-11 11:27:38.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,2,1709
212,200/1709/50,1,2017-09-11 11:29:07.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,200,50,1709
213,300/1709/28,1,2017-09-11 11:29:24.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,28,1709
214,200/1709/51,1,2017-09-11 11:29:46.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,200,51,1709
215,125/1709/3,1,2017-09-11 11:37:24.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,3,1709
216,125/1709/4,1,2017-09-11 11:41:38.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,4,1709
217,125/1709/5,1,2017-09-11 11:42:17.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,5,1709
218,125/1709/6,1,2017-09-11 11:52:26.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,6,1709
219,125/1709/7,1,2017-09-11 11:53:35.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,7,1709
220,125/1709/8,1,2017-09-11 11:56:39.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,8,1709
221,125/1709/9,1,2017-09-11 11:57:16.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,9,1709
222,125/1709/10,1,2017-09-11 11:57:31.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,10,1709
223,125/1709/11,1,2017-09-11 14:00:01.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,11,1709
224,125/1709/12,1,2017-09-11 14:14:29.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,12,1709
225,125/1709/13,1,2017-09-11 14:46:08.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,13,1709
226,300/1709/29,1,2017-09-11 14:50:02.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,300,29,1709
227,200/1709/52,1,2017-09-11 14:50:14.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,200,52,1709
228,125/1709/14,1,2017-09-11 14:52:35.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,14,1709
229,125/1709/15,1,2017-09-11 14:53:03.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,15,1709
230,200/1709/53,1,2017-09-11 14:55:08.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,200,53,1709
231,200/1709/54,1,2017-09-11 14:56:49.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,200,54,1709
232,200/1709/55,1,2017-09-11 14:57:48.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,200,55,1709
233,125/1709/16,1,2017-09-11 14:59:14.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,16,1709
234,125/1709/17,1,2017-09-11 15:10:28.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,17,1709
235,125/1709/18,1,2017-09-11 15:16:02.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,18,1709
236,125/1709/19,1,2017-09-11 15:18:12.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,19,1709
237,125/1709/20,1,2017-09-11 15:19:46.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,20,1709
238,125/1709/21,1,2017-09-11 15:21:16.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,21,1709
239,125/1709/22,1,2017-09-11 15:22:28.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,22,1709
240,125/1709/23,1,2017-09-11 15:23:53.000,2017-09-11,NULL,NULL,NULL,NULL,NULL,NULL,125,23,1709
241,125/1709/24,1,2017-09-12 07:48:34.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,24,1709
242,125/1709/25,1,2017-09-12 08:42:50.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,25,1709
243,125/1709/26,1,2017-09-12 08:48:25.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,26,1709
244,120/1709/1,1,2017-09-12 10:21:03.063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,1,1709
245,120/1709/2,1,2017-09-12 10:22:35.337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,2,1709
252,120/1709/3,1,2017-09-12 10:40:26.413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,3,1709
253,120/1709/4,1,2017-09-12 10:41:41.903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,4,1709
254,120/1709/5,1,2017-09-12 10:43:17.620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,5,1709
255,120/1709/6,1,2017-09-12 10:44:30.713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,6,1709
256,120/1709/7,1,2017-09-12 10:44:37.440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,7,1709
257,120/1709/8,1,2017-09-12 10:44:48.713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,8,1709
258,120/1709/9,1,2017-09-12 10:46:02.607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,9,1709
259,125/1709/27,1,2017-09-12 10:46:21.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,27,1709
260,120/1709/10,1,2017-09-12 10:46:52.503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,10,1709
261,125/1709/28,1,2017-09-12 10:47:33.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,28,1709
262,120/1709/11,1,2017-09-12 10:48:37.750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,11,1709
263,125/1709/29,1,2017-09-12 10:58:18.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,29,1709
264,125/1709/30,1,2017-09-12 10:58:49.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,30,1709
265,120/1709/12,1,2017-09-12 11:16:05.017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,12,1709
266,120/1709/13,1,2017-09-12 11:35:26.050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,13,1709
267,120/1709/14,1,2017-09-12 11:42:59.943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,14,1709
268,120/1709/15,1,2017-09-12 11:54:53.230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,15,1709
269,120/1709/16,1,2017-09-12 11:56:23.113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,16,1709
270,120/1709/17,1,2017-09-12 11:57:13.470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,17,1709
271,120/1709/18,1,2017-09-12 11:59:44.373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,18,1709
272,120/1709/19,1,2017-09-12 12:00:55.870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,19,1709
273,120/1709/20,1,2017-09-12 12:47:17.830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,20,1709
274,120/1709/21,1,2017-09-12 12:47:47.870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,21,1709
275,120/1709/22,1,2017-09-12 12:49:40.170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,22,1709
276,120/1709/23,1,2017-09-12 12:52:03.267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,23,1709
277,120/1709/24,1,2017-09-12 13:11:10.177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,24,1709
278,120/1709/25,1,2017-09-12 13:12:04.523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,25,1709
279,120/1709/26,1,2017-09-12 13:15:12.143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,26,1709
280,120/1709/27,1,2017-09-12 13:17:38.240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,27,1709
281,120/1709/28,1,2017-09-12 13:18:10.273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,28,1709
282,120/1709/29,1,2017-09-12 13:26:09.810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,29,1709
283,120/1709/30,1,2017-09-12 13:31:57.740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,30,1709
284,125/1709/31,1,2017-09-12 14:37:28.000,2017-09-12,NULL,NULL,NULL,NULL,NULL,NULL,125,31,1709
285,120/1709/31,1,2017-09-12 15:49:45.120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,31,1709
