1332,161990,1040,PC1
1344,173305,810,PC3
1345,173488,154,PC3
1346,173595,294,PC2
1347,173179,2,PC3
1348,173180,4,PC3
1349,173181,7,PC3
1350,173182,8,PC3
1351,173425,9,PC3
1352,172564,10,RM1
1353,172565,13,RM1
1354,173185,14,PC3
1355,173186,15,PC3
1356,173429,18,PC1
1357,173188,19,PC3
1358,173431,20,PC3
1359,172567,21,RM1
1360,173190,23,PC3
1361,173433,24,PC3
1362,172568,25,RM1
1363,172530,27,RM1
1364,173192,30,PC3
1365,173194,35,PC3
1366,173195,39,PC3
1367,173196,43,PC3
1368,172533,44,RM1
1369,173439,45,PC3
1370,173440,51,PC3
1371,173199,53,PC3
1372,173442,55,PC3
1373,173201,56,PC3
1374,172571,57,RM1
1375,173202,59,PC3
1376,172531,60,RM1
1377,173203,61,PC3
1378,173204,62,PC3
1379,173447,65,PC3
1380,173206,66,PC3
1381,173449,68,PC3
1382,173450,69,PC3
1383,172577,70,RM1
1384,173209,73,PC3
1385,173452,74,PC3
1386,173211,77,PC3
1387,173454,78,PC3
1388,172574,79,RM1
1389,173455,82,PC3
1390,173456,83,PC3
1391,173215,88,PC3
1392,173458,89,PC3
1393,173217,90,PC3
1394,173460,93,PC3
1395,172580,94,RM1
1396,173219,95,PC3
1397,172581,96,RM1
1398,173220,97,PC3
1399,173221,98,PC3
1400,173464,102,PC3
1401,173465,103,PC3
1402,173466,107,PC3
1403,173467,109,PC3
1404,173226,111,PC3
1405,173469,113,PC3
1406,173470,115,PC3
1407,173229,116,PC3
1408,173230,119,PC3
1409,173231,120,PC3
1410,173474,126,PC3
1411,173233,127,PC3
1412,173249,130,SP2
1413,173476,131,PC3
1414,173235,132,PC3
1415,173236,135,PC3
1416,173237,136,PC3
1417,173238,137,PC3
1418,173239,140,PC3
1419,173482,141,PC3
1420,172584,142,RM1
1421,172585,916,RM1
1422,173569,673,PC3
1423,173163,837,PC3
1424,172550,838,RM1
1425,173314,840,PC3
1426,173557,842,PC3
1427,172595,843,RM1
1428,173558,845,PC3
1429,173317,846,PC3
1430,173318,849,PC3
1431,173319,850,PC3
1432,172548,851,RM1
1433,173562,853,PC3
1434,173166,857,PC3
1435,172597,858,RM1
1436,173167,863,PC3
1437,172549,864,RM1
1438,173323,866,PC3
1439,173324,871,PC3
1440,173325,876,PC3
1441,172551,877,RM1
1442,175082,879,PC3
1443,172599,880,RM1
1444,173326,884,PC1
1445,172561,885,RM1
1446,173328,887,PC2
1447,173329,892,PC2
1448,173574,901,PC2
1449,175203,914,PC3
1450,174399,915,RM1
1451,174844,911,PC1
1452,173416,711,PC3
1453,173417,715,PC2
1454,173176,717,PC1
1455,173177,719,PC1
1456,173409,731,PC1
1457,172529,748,RM1
1458,173178,763,PC3
1459,172602,767,RM1
1460,173528,768,PC2
1461,173152,770,PC3
1462,173530,772,PC3
1463,172600,775,RM1
1464,173532,776,PC3
1465,173291,778,PC3
1466,173292,779,PC3
1467,173536,784,PC3
1468,173295,786,PC3
1469,173296,788,PC3
1470,173539,790,PC3
1471,173540,792,PC3
1472,173299,794,PC3
1473,173300,795,PC3
1474,173301,799,PC3
1475,173544,801,PC3
1476,173303,802,PC3
1477,173304,806,PC3
1478,172560,807,RM1
1479,173306,812,PC3
1480,173307,815,PC3
1481,173308,817,PC3
1482,173551,820,PC3
1483,173310,824,PC3
1484,173311,828,PC3
1485,172546,829,RM1
1486,173312,832,PC3
1487,172547,833,RM1
1488,173485,149,PC3
1489,173244,150,PC3
1490,173245,153,PC3
1491,173247,158,PC3
1492,173490,159,PC3
1493,172542,163,RM1
1494,173250,164,PC3
1495,173251,165,PC3
1496,173494,169,PC3
1497,173253,172,PC3
1498,173496,176,PC3
1499,173497,177,PC3
1500,173256,180,PC3
1501,172543,183,RM1
1502,173500,185,PC3
1503,173259,186,PC3
1504,173502,190,PC3
1505,173261,191,PC3
1506,173504,193,PC3
1507,172532,194,RM1
1508,173263,195,PC3
1509,172572,196,RM1
1510,173264,197,PC3
1511,172573,198,RM1
1512,173139,201,PC3
1513,172539,202,RM1
1514,173266,204,PC3
1515,173267,206,PC3
1516,172593,207,RM1
1517,173268,208,PC3
1518,173270,213,PC3
1519,173511,215,PC3
1520,173271,226,PC3
1521,172586,227,RM1
1522,173514,229,PC3
1523,172540,230,RM1
1524,173273,232,PC3
1525,173516,233,PC2
1526,173517,236,PC3
1527,172541,237,RM1
1528,173276,240,PC3
1529,173277,244,PC3
1530,173520,247,PC3
1531,173279,251,PC3
1532,172545,252,RM1
1533,173522,255,PC3
1534,173281,261,PC3
1535,173524,265,PC3
1536,173283,267,PC3
1537,173526,268,PC3
1538,173285,271,PC3
1539,173575,273,PC2
1540,173576,275,PC1
1541,173331,277,PC2
1542,173578,281,PC2
1543,173338,283,PC2
1544,173581,284,PC2
1545,173582,285,PC2
1546,173583,289,PC2
1547,173584,290,PC2
1548,173343,291,PC2
1549,173586,292,PC2
1550,173587,293,PC2
1551,173589,295,PC2
1552,173355,296,PC2
1553,173349,297,PC2
1554,173594,302,PC2
1555,173354,304,PC2
1556,173356,306,PC2
1557,173357,308,PC2
1558,173358,309,PC2
1559,173606,310,PC2
1560,173602,311,PC2
1561,173361,312,PC2
1562,173604,315,PC2
1563,173609,321,PC2
1564,173368,322,PC2
1565,173369,323,PC2
1566,173370,324,PC2
1567,173426,12,PC3
1568,172534,46,RM1
1569,173242,147,PC3
1570,173257,181,PC3
1571,172544,248,RM1
1572,173579,282,PC2
1573,111155,1026,PC1
1574,162031,1027,PC1
1575,1506,1038,PC1
1576,151983,1039,PC1
1577,1512,1032,PC1
1578,1512,1033,PC1
1579,162251,1034,PC1
1580,162210,1029,PC1
1581,1485,1030,PC1
1582,110639,1031,PC1
1583,1484,1040,PC1
1584,161997,1041,PC1
1585,100342,1042,PC1
1586,1494,1044,PC1
1587,162249,1045,PC1
1588,162254,1028,PC1
1589,1486,1043,PC1
1590,162253,1046,PC1
1591,162255,1035,PC1
1592,162250,1036,PC1
1593,162252,1037,PC1
1594,110642,722,RM1
1595,21370,1023,PC1
1596,1484,SAI1700220,FG3
1597,1485,SAI1700210,FG3
1598,1486,SAI1700223,FG3
1599,1494,SAI1700224,FG3
