3685,423,1711,86,37,2017-11-04,10,1R13,2017-11-13,12:00:00,ZN21,2000066954,60,173772,80,1,NULL,NULL,NULL,0,1,1,549
3686,423,1711,86,38,2017-11-04,10,1R13,2017-11-13,12:00:00,ZN21,2000066954,70,173865,60,1,NULL,NULL,NULL,0,1,1,549
3687,423,1711,86,39,2017-11-04,10,1R13,2017-11-13,12:00:00,ZN21,2000066954,80,173775,60,1,NULL,NULL,NULL,0,1,1,549
3688,423,1711,86,40,2017-11-04,10,1R13,2017-11-13,12:00:00,ZN21,2000066954,90,173776,70,1,NULL,NULL,NULL,0,1,1,549
3689,423,1711,86,41,2017-11-04,10,3R23,2017-11-13,12:00:00,ZN21,2000066974,10,173777,60,1,NULL,NULL,NULL,0,1,1,549
3690,423,1711,86,42,2017-11-04,10,3R32,2017-11-13,12:00:00,ZN21,2000066994,10,173892,9,1,NULL,NULL,NULL,0,1,1,549
3691,423,1711,86,43,2017-11-04,10,3R32,2017-11-13,12:00:00,ZN21,2000066994,20,173893,9,1,NULL,NULL,NULL,0,1,1,549
3692,423,1711,86,44,2017-11-04,10,3R55,2017-11-13,12:00:00,ZN21,2000067014,10,173874,15,1,NULL,NULL,NULL,0,1,1,549
3693,423,1711,86,45,2017-11-04,10,3R55,2017-11-13,12:00:00,ZN21,2000067014,20,173870,15,1,NULL,NULL,NULL,0,1,1,549
3694,423,1711,86,46,2017-11-04,10,3R55,2017-11-13,12:00:00,ZN21,2000067014,30,173871,15,1,NULL,NULL,NULL,0,1,1,549
3695,423,1711,86,47,2017-11-04,10,3R55,2017-11-13,15:40:00,ZN21,2000067015,10,8875,30,1,NULL,NULL,NULL,0,1,1,549
3696,423,1711,86,48,2017-11-04,10,3R55,2017-11-13,15:40:00,ZN21,2000067015,20,173874,30,1,NULL,NULL,NULL,0,1,1,549
3697,423,1711,86,49,2017-11-04,10,3R55,2017-11-13,15:40:00,ZN21,2000067015,30,173870,15,1,NULL,NULL,NULL,0,1,1,549
3698,423,1711,86,50,2017-11-04,10,3R55,2017-11-13,15:40:00,ZN21,2000067015,40,173871,15,1,NULL,NULL,NULL,0,1,1,549
3699,423,1711,86,51,2017-11-04,10,1R02,2017-11-13,17:40:00,ZN21,2000066878,10,173730,72,1,NULL,NULL,NULL,0,1,1,549
3700,423,1711,86,52,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,10,173853,700,1,NULL,NULL,NULL,0,1,1,549
3701,423,1711,86,53,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,20,173731,40,1,NULL,NULL,NULL,0,1,1,549
3702,423,1711,86,54,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,30,173848,40,1,NULL,NULL,NULL,0,1,1,549
3703,423,1711,86,55,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,40,173834,40,1,NULL,NULL,NULL,0,1,1,549
3704,423,1711,86,56,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,50,173854,36,1,NULL,NULL,NULL,0,1,1,549
