SAI-ASSET16120018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120026,59,47,33,33,29,2,10,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120032,57,45,33,33,28,2,12,0,0,0,0,0,0,72,0,0,0,SIM-X
SAI-ASSET16120033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120037,57,45,33,33,27,2,10,0,0,0,0,0,0,72,0,0,0,SAMSUNG
SAI-ASSET16120038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120043,61,50,33,38,31,9,12,0,0,0,0,0,66,71,0,0,0,
SAI-ASSET16120044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120123,59,47,0,0,30,2,12,0,0,0,0,0,0,71,0,0,0, 
SAI-ASSET16120126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120089,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0, 
SAI-ASSET16120134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120169,57,45,0,0,27,2,10,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120179,59,47,41,33,29,2,10,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120185,57,44,41,33,28,2,10,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120188,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,0,82, 
SAI-ASSET16120190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120194,57,45,41,33,28,2,0,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120198,59,50,41,33,30,2,0,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120199,59,50,33,33,30,0,10,0,0,0,0,0,0,72,0,0,0,HP
SAI-ASSET16120200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120027,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,
SAI-ASSET16120034,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,85,81,
SAI-ASSET16120072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120127,59,49,0,0,31,2,12,0,0,0,0,0,0,71,0,0,0, 
SAI-ASSET16120129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120218,57,45,41,33,26,2,0,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120220,59,47,41,33,29,2,0,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120225,59,50,33,0,31,4,0,0,0,0,0,0,0,71,0,0,0, 
SAI-ASSET16120226,59,47,33,33,30,4,0,0,0,0,0,0,0,71,0,0,0, 
SAI-ASSET16120227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120235,0,0,0,0,0,0,0,0,0,0,0,0,0,70,78,84,81,
SAI-ASSET16120236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120240,0,43,41,33,27,2,0,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120243,59,45,41,33,32,2,0,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120244,57,46,41,33,27,2,0,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120246,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,
SAI-ASSET16120247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120256,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,85,81,
SAI-ASSET16120257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120260,59,47,41,33,29,2,0,0,0,0,0,0,0,72,0,0,0,
SAI-ASSET16120261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120008,59,47,33,33,31,2,0,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120296,59,47,33,33,28,2,10,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120298,57,45,33,33,28,2,10,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120308,57,45,33,33,27,2,10,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120311,59,45,33,33,28,2,10,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120312,57,44,33,33,27,2,12,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAI-ASSET16120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAI-ASSET16120141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAI-ASSET16120171,57,45,0,0,28,2,11,0,0,0,0,0,0,72,0,0,0, 
SAI-ASSET16120186,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,0,81, 
SAI-ASSET16120290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
