244,1010,CNC LATHE 02 LEADWELL,MACHINING PLANT B
245,1010,CNC LATHE 03 MURATEC,MACHINING PLANT B
246,1010,CNC LATHE 04 LEADWELL,MACHINING PLANT B
247,1010,CNC LATHE 05 LEADWELL,MACHINING PLANT B
248,1010,CNC LATHE 06 LEADWELL,MACHINING PLANT B
249,1010,CNC LATHE 07 POLYGIM,MACHINING PLANT B
250,1010,CNC LATHE 08 POLYGIM,MACHINING PLANT B
251,1010,CNC LATE 09 POLYGIM,MACHINING PLANT B
252,1010,CNC LATHE 10 POLYGIM,MACHINING PLANT B
253,1010,CNC LATHE 11 POLYGIM,MACHINING PLANT B
254,1010,DRILL KIRA,FINISHING PLANT B
255,1010,TAPPING TPM,FINISHING PLANT B
256,1010,SSW 01NATIONAL,SSW PLANT A
257,1010,SSW 02 NATIONAL,SSW PLANT A
258,1010,SSW 03 CHUOSEISAKUSO,SSW PLANT A
259,1010,SSW 04 CHUOSEISASAKUSO,SSW PLANT A
260,1010,SSW 05 DENGENSHA,SSW PLANT A
261,1010,SSW 06 CHENGDU,SSW PLANT A
262,1010,SSW07 CHENGDU,SSW PLANT A
263,1010,SSW 08 HAO TING,SSW PLANT A
264,1010,SSW 09 HAO TING,SSW PLANT A
265,1010,SSW 10 NATIONAL,SSW PLANT A
266,1010,RIVET ATOLI,SSW PLANT A
267,1010,NUT FEEDER 01 YAJIMA GIKEN,SSW PLANT A
268,1010,NUT FEEDER 02 YAJIMA GIKEN,SSW PLANT A
269,1010,W.CO2 MAN. 01THERMAWELD,WELD PLANT A
270,1010,W.CO2 MAN.02 WELDTECO,WELD PLANT A
271,1010,W.ROBOT 01 ALMEGA,W.ROBOT PLANTA
272,1010,W.ROBOT 02 ALMEGA,W.ROBOT PLANT A
273,1010,W.CO2 MAN.03 OTC,W.ROBOT PLANT A
274,1010,SHEARING 01 OKK,CORRIDOR 1 / PLANT AB
275,1010,SHEARING 02 AMADA,CORRIDOR 1 / PLANT AB
276,1010,CNC MILL.01 MAKINO S56,TOOL MAKING PLANT B
277,1010,CNC MILL.02 MAKINO S33,TOOL MAKING PLANT B
278,1010,CNC MILL.03 MAKINO S33,TOOL MAKING PLANT B
279,1010,CNCN MILL.04 MAKINO MAX 65S,TOOL MAKING PLANT B
280,1010,CNC EDM SODICK AQ55L,TOOL MAKING PLANT B
281,1010,SUPER DRILL SKM D50,TOOL MAKING PLANT B
282,1010,CNC W.CUT 01 SODICK,TOOL MAKING PLANT B
283,1010,CNC W.CUT 02 SODICK,TOOL MAKING PLANT B
284,1010,S.GRINDING 01 OKAMOTO,TOOL MAKING PLANT B
285,1010,S.GRINDING 02 PERFECT,TOOL MAKING PLANT B
286,1010,S.GRINDING 03 OKAMOTO,TOOL MAKING PLANT B
287,1010,CYL.GRINDING OKAMOTO,TOOL MAKING PLANT B
288,1010,CONV. MILL DAHLIH,TOOL MAKING PLANT B
289,1010,CONV.LATHE MYLER TUDA,TOOL MAKING PLANT B
290,1010,RADIAL DRILL TONE FAN,TOOL SERVICE PLANT B
291,1010,CONV.LATHE GAP BED LATHE,TOOL SERVICE PLANT B
292,1010,CONV.MILL SHIZUOKA 01,TOOL MAKING PLANT B
293,1010,CONV.MILL.SHIZUOKA 02,TOOL SERVICE PLANT B
294,1010,S.GRINDING 04 OKAMOTO,TOOL SERVICE PLANT B
295,1010,CNC LATHE LIOUY HSING,TOOL MAKING PLANT B
296,1010,CNC MILL.05 MAKINO MAX 65S,TOOL MAKING PLANT B
297,1010,S.GRINDING 05 CHEVALIER,TOOL SERVICE PLANT B
298,1010,S.GRINDING 06 OKAMOTO 205,TOOL SERVICE PLANT B
299,1010,FORKLIFT TCM CAP. 3 TON,PLANT A
300,1010,FORKLIFT NAMI CAP. 2,5 TON,PPIC
301,1010,FORKLIFT TOYOTA CAP. 2,5 TON,PT.GM
302,1010,FORKLIFT TOYOTA CAP. 2,5 TON,PT.SIM / YL-8
303,1010,F.BATTERY NICHIYU CAP. 1 TON,PC STORE
304,1010,F.BATTERY NICHIYU CAP. 1 TON,SMALL PRESS
305,1010,CUTTING WHEEL KRISBOW 1,5KW,TOOL SERVICE PLANT B
306,1000,FSI D22D,NULL
307,1010,MECFOND DANLY 400 TON,BIG PRESS A6-2 PLANT F
308,1010,MECFOND DANLY 400 TON,BIG PRESS A6-3 PLANT F
309,1010,MECFOND DANLY 400 TON,BIG PRESS A6-4 PLANT F
310,1010,MECFOND DANLY 400 TON,BIG PRESS A6-5 PLANT F
311,1010,BIG PRESS,PLANT A
312,1010,BIG PRESS,PLANT C
313,1010,BIG PRESS,PLANT D
314,1010,BIG PRESS,PLANT E
315,1010,BIG PRESS,PLANT F
316,1010,SMALL PRESS,PLANT B
317,1010,Forklift Battery Nichiyu 1 Ton,Plant B
320,1010,Chiller 5PK,SSW Plant A
321,1010,BIG PRESS AMINO 300 TON,TS-06 PLANT B
322,1010,FORKLIFT NAMI 2,5 TON,PPIC
323,1010,SHEARING AMADA,CORRIDOR 1 / PLANT AB
324,1010,Welding PT.SIM ( YL-8 ),Plant A
327,1010,ROBOT WELD 1 ALMEGA OTC-AAII-V6,WELD ROBOT PLANT A
328,1010,ROBOT WELD 2 ALMEGA OTC-AII-V6,WELD ROBOT PLANT A
329,1010,WELDING PSW LINE PM7,PLANT A
330,1010,Forklift & AC,Equipment Maintenance Building & Forklift
331,1010,FORKLIFT TCM FD30 ( 3 TON ),PLANT A
332,1010,BIG PRESS MECFOND 400 TON,A6-3 PLANT F
334,1010,AC CASSETE 3 PK,OFFICE 2 LT.2 /RECRUITMENT ROOM
335,1010,CNC MILLING MAKINO S33 A200 TM-08,PLANT B
