-18,HATEX,PT. HATEX ANUGRAH CEMERLANG,Metland Cibitung blok P6 No 6 Cikarang Barat Bekasi,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,021-29480358,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-17,BAJA SATYA PRATAMA,PT BAJA SATYA PRATAMA,Jl. Gempol Sari No. 340 Cijerah Bandung 40215,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,6034906,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-16,BLSI,BLSI HK-PATI, JL. INSPEKSI TARUM BARAT. Ds. PARUNG MULYA Kec. CIAMPEL-KARAWANG INDONESIA 41361 - (0267) 8630555 ,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,(0267) 8630555,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-15,PUTRA MANDIRI,PT. PUTRA MANDIRI,CIBINONG - BOGOR,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-14,ACME,PT. ALINDO (ACME),Cikarang - Bekasi,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-13,SUPPLIER,PT. Mitsuyoshi Manufacturing Indonesia,Cinangka, Bungursari, Purwakarta Regency, West Java 41181,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,0267,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-12,554433,PT. MITSUYOSHI,CIKAMPEK,30,1,,,0,1,0,0,NULL,,,,0,NULL,NULL,NULL,NULL,0,,,0
-11,Jaya,PT. Jaya Induksi,Pinayungan teluk jambe Karawang Timur,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-10,19092017,CV. Arta Tirta Mandiri (Anindya RO),Perum Green Garden Lamaran Karawang,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-9,PT. FSI SURYACIPTA,PT. FUJI SEAT INDONESIA,Kawasan Industri Surya Cipta Karawang,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-8,PALET BACK TOP PLATE,PT.WOOIN,KAWASAN MM2100,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-7,Guna,PT. Guna Alfa Global,Cisaat - Sukabumi,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-6,PT. PMI,PT. PRESS MOLD INDONESIA,Jl. Jababeka II, Blok CC No. 18A,  Pasirgombong, Cikarang Utara, Bekasi, Jawa Barat 17530,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-5,SUPPLIER,PT. Mega Pratama Teknindo,Jl. Griya Hijau Raya 45 Pakulonan Serpong Utara Tangerang Selatan Banten, Serpong, Kota Tangerang Selatan, Banten 15144,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,(021) 53122709,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-4,CUSTOMER,PT. BLSI DUNEX,Desa Parungmulya, Kecamatan Ciampel, Parungmulya, Ciampel, Kabupaten Karawang, Jawa Barat 41363,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,(0267) 440808,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-3,Alva,PT. Alva Betha Presisindo,Jl. Kemuning No 8 RT 003 RW 005 Bojong menteng, Rawa lumbu - Bekasi,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,(021)82614066,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-2,10082017,PT. Sinergi Multi Talenta,Cikarang - Bekasi,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
-1,YOROZU,PT.YOROZU AUTOMOTIVE INDONESIA, Kawasan Industri Mitra Karawang, JI. Mitra Barat III Blok L6 - 8, Ciampel, Parungmulya, Ciampel, Kabupaten Karawang, Jawa Barat 41363,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,(0267) 8637974,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1,ASI,PT. ADYAWINSA STAMPING INDUSTRIES,Jl. Surotokunto Dusun Krajan I, Klari Karawang, Jawa Barat,30,1,02.425.214.0-431.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0
9,ITSA,PT. INDONESIA THAI SUMMIT AUTO,Jln. Permata Raya Kawasan Industri KIIC Lot FF-5 Teluk Jambe Timur, Karawang-Jawa Barat- 41361,30,1,02.519.870.6-055.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
11,GMIM,PT. GENERAL MOTORS INDONESIA MANUFACTURING,Jl. Raya Bekasi Km. 27 PD. Ungu RT007/006 Medan Satria- Medan Satria, Kota Bekasi- Jawa Barat,47,1,31.271.621.0-431.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
12,GMO,PT. GENERAL MOTORS INDONESIA MANUFACTURING,Jl. Raya Bekasi Km. 27 PD. Ungu RT007/006 Medan Satria- Medan Satria, Kota Bekasi- Jawa Barat,47,1,31.271.621.0-431.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
21,ADK,PT. ADYAWINSA DINAMIKA KARAWANG,Jl. By Pass Pangkal Perjuangan 98 RT 05 RW 15 Tanjung Pura, Karawang 41316,30,1,02.312.200.5-431.000,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
27,BELLSONICA,PT. BELLSONICA INDONESIA,Kawasan GIIC Blok AC No. 01 Sukamahi - Cikarang Pusat Bekasi,30,1,31.463.545.9-413.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
35,EMI,PT. EXEDY MANUFACTURING INDONESIA,JL. PERMATA V LOT EE-3 KAWASAN INDUSTRI KIIC TELUK JAMBE TIMUR- KARAWANG, JAWA BARAT- 41361,30,1,01.061.542.5-055.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
39,FSI,PT. FUJI SEAT INDONESIA,Gudeng Sunter Podomoro, Jl Agung Perkasa IX Blok k I No 9-15, Sunter Agung Tanjung Priok - jakarta Utara, Indonesia,30,1,02.519.892.0-055.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
41,GMI,PT. GENERAL MOTORS INDONESIA,Pondok Indah Office Tower 3 Lt. 16 Suite 1601 Jl. Sultan Iskandar Muda Kav V-TA, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, DKI Jakarta 12310,47,1,01.070.701.6-055.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
67,MPI,PT. MANDIRI PRATAMA INTILOGAM,Jl. Raya Cikarang Karawang Km. 29 No. 28 Rt.04/01 Tanjung B Cikarang Timur - Bekasi , Indonesia,30,1,02.559.285.8-431.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
68,MAJ,PT. MEKAR ARMADA JAYA,Jl. Diponegoro KM.38 No.107 Jati Mulya,30,1,01.107.593.4-524.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
72,MSI,PT. MAH SING INDONESIA,Kawasan Industri Jababeka Blok W 17-20, Lemah Abang Cikarang Bekasi- 17550,30,1,01.071.364.2-052.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
73,MEIWA,PT. MEIWA INDONESIA,Jl. Raya Bogor KM.30 Sukamaju Baru Cimanggis, Depok - 16591,30,1,01.001.755.6-052.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
76,MKM,PT. MITSUBISHI KRAMA YUDHA & MANUFACTURING,Jl. Raya Bekasi Km.21-22, Pulo Gadung JAKARTA - 13920,30,1,01.002.830.6.092.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
82,POSMI,PT. POSMI STEEL INDONESIA,Kawasan Industri MM2100 Blok H-4-1 Ganda Mekar,Cikarang Barat,Bekasi 17520,NULL,1,01.071.481.4-055.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
92,SEID,PT. SHARP ELECTRONICS INDONESIA,JL.HARAPAN RAYA LOT LL-1&2 KAWASAN INDUSTRI KIIC SIRNABAYA, TELUKJAMBE TIMUR KARAWANG JAWA BARAT 41361,70,1,01.001.880.2.092.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
95,SIM,PT. SUZUKI INDOMOBIL MOTOR,JL. RAYA BEKASI KM.19 RT.009 RW.01 RAWA TERATE CAKUNG JAKARTA TIMUR DKI JAKARTA,30,1,01.061.996.3-092.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0
98,TRIX,PT. TRIX INDONESIA,Jl. Maligi IV lot K-1 E1, Kawasan Industri KIIC Karawang - 41361,30,1,01.869.637.7-055.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
103,TMMIN,PT. TOYOTA MOTOR MANUFACTRING INDONESIA,Jl. Laksamana Yos Sudarso, Sunter II Jakarta Utara - 14330,30,1,01.000.099.0-092.000,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
120,V1,Vendor1 (X),Jakarta,30,1,11.111.22.33.3,NULL,NULL,1,NULL,NULL,NULL,534353,5675675,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
122,TWTHUMBS,TWO THUMBS,Blok A Lantai 1 Los A/40 TANAH ABANG JAKARTA PUSAT,0,0,NULL,NULL,0,1,NULL,NULL,NULL,081281998056 / 08811607071,NULL,,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
123,KIANIS,PT. KIANIS PRATAMA,Jl. Raya Bekasi KM 21.5 Pulo Gadung. Jakarta Timur,30,1,NULL,NULL,0,1,NULL,NULL,NULL,081378639094/085882622246,021-46830708,Bp. Suwito,0,NULL,NULL,NULL,252638127,3,PLAZA BUMI DAYA,PT. KIANIS PRATAMA,0
124,MSS,CV. MITRA SARANA SOLUSI,Jl. Kedungwaringin Blok A1 No.8, Kedung Waringin. Bekasi,30,1,NULL,NULL,NULL,1,NULL,NULL,NULL,021 85941065 / 021 89140350,021-89140323,Bp. Syarifudin,0,NULL,NULL,NULL,7056620995,22,JAKARTA,CV. MITRA SARANA SOLUSI,0
125,CASH-KRW,CASH - KARAWANG,KARAWANG,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0
126,RATU,TOKO RATU MANDIRI,JL. Citarum 10 no. 21 Cikarang utara,14,1,NULL,NULL,NULL,1,NULL,NULL,NULL,08128967802,NULL,Bp. Ardius,0,NULL,NULL,0,053701029580501,5,KARAWANG,ARDIUS OLOAN,0
