473,SAI1700036,240,1,2017-07-20,02:35:23.0000000,0
474,SAI1700036,11,1,2017-07-20,02:35:36.0000000,0
475,SAI1700037,244,1,2017-07-20,02:36:11.0000000,0
476,SAI1700037,11,1,2017-07-20,02:36:23.0000000,0
477,SAI1700025,153,1,2017-07-20,02:36:50.0000000,0
478,SAI1700025,130,1,2017-07-20,02:36:59.0000000,0
479,SAI1700025,164,1,2017-07-20,02:37:07.0000000,0
480,SAI1700025,169,1,2017-07-20,02:38:10.0000000,0
481,SAI1700025,158,1,2017-07-20,02:38:54.0000000,0
482,SAI1700026,172,1,2017-07-20,02:39:40.0000000,0
483,SAI1700026,185,1,2017-07-20,02:39:52.0000000,0
484,SAI1700026,190,1,2017-07-20,02:40:31.0000000,0
486,SAI1700026,176,1,2017-07-20,02:41:51.0000000,0
487,SAI1700026,180,1,2017-07-20,02:42:23.0000000,0
488,SAI1700027,193,1,2017-07-20,02:43:09.0000000,0
489,SAI1700027,195,1,2017-07-20,02:43:16.0000000,0
490,SAI1700027,197,1,2017-07-20,02:43:27.0000000,0
491,SAI1700029,204,1,2017-07-20,02:44:07.0000000,0
492,SAI1700029,208,1,2017-07-20,02:44:14.0000000,0
493,SAI1700029,206,1,2017-07-20,02:44:22.0000000,0
494,SAI1700031,215,1,2017-07-20,02:44:38.0000000,0
495,SAI1700031,217,1,2017-07-20,02:44:49.0000000,0
496,SAI1700031,92,1,2017-07-20,02:45:00.0000000,0
497,SAI1700032,213,1,2017-07-20,02:45:35.0000000,0
498,SAI1700034,229,1,2017-07-20,02:46:26.0000000,0
499,SAI1700034,217,1,2017-07-20,02:46:33.0000000,0
500,SAI1700034,232,1,2017-07-20,02:46:41.0000000,0
501,SAI1700035,236,1,2017-07-20,02:47:21.0000000,0
502,SAI1700038,247,1,2017-07-20,02:48:17.0000000,0
503,SAI1700038,249,1,2017-07-20,02:48:25.0000000,0
504,SAI1700039,251,1,2017-07-20,02:48:41.0000000,0
505,SAI1700039,249,1,2017-07-20,02:48:48.0000000,0
506,SAI1700040,255,1,2017-07-20,02:49:04.0000000,0
507,SAI1700040,257,1,2017-07-20,02:49:12.0000000,0
508,SAI1700041,261,1,2017-07-20,02:49:28.0000000,0
509,SAI1700041,257,1,2017-07-20,02:49:36.0000000,0
510,SAI1700042,265,1,2017-07-20,02:49:55.0000000,0
511,SAI1700042,911,1,2017-07-20,02:50:58.0000000,0
512,SAI1700042,772,1,2017-07-20,02:51:07.0000000,0
513,SAI1700042,673,1,2017-07-20,02:51:14.0000000,0
514,SAI1700042,776,1,2017-07-20,02:51:21.0000000,0
515,SAI1700042,267,1,2017-07-20,02:51:29.0000000,0
516,SAI1700042,271,1,2017-07-20,02:51:58.0000000,0
517,SAI1700042,912,1,2017-07-20,02:52:35.0000000,0
518,SAI1700043,778,1,2017-07-20,02:52:55.0000000,0
519,SAI1700043,784,1,2017-07-20,02:53:03.0000000,0
520,SAI1700043,786,1,2017-07-20,02:53:12.0000000,0
521,SAI1700043,673,1,2017-07-20,02:53:19.0000000,0
522,SAI1700043,788,1,2017-07-20,02:53:26.0000000,0
523,SAI1700043,790,1,2017-07-20,02:53:33.0000000,0
524,SAI1700043,912,1,2017-07-20,02:54:04.0000000,0
525,SAI1700049,820,1,2017-07-20,02:54:19.0000000,0
526,SAI1700049,92,1,2017-07-20,02:54:27.0000000,0
527,SAI1700050,824,1,2017-07-20,02:54:45.0000000,0
528,SAI1700050,92,1,2017-07-20,02:54:53.0000000,0
529,SAI1700044,792,1,2017-07-20,02:55:12.0000000,0
530,SAI1700044,794,1,2017-07-20,02:55:19.0000000,0
531,SAI1700045,799,1,2017-07-20,02:56:04.0000000,0
532,SAI1700045,801,1,2017-07-20,02:56:10.0000000,0
533,SAI1700046,806,1,2017-07-20,02:59:56.0000000,0
534,SAI1700046,257,1,2017-07-20,03:00:03.0000000,0
535,SAI1700047,810,1,2017-07-20,03:00:19.0000000,0
536,SAI1700047,812,1,2017-07-20,03:00:26.0000000,0
537,SAI1700048,815,1,2017-07-20,03:00:41.0000000,0
538,SAI1700048,817,1,2017-07-20,03:00:48.0000000,0
539,SAI1700051,828,1,2017-07-20,03:01:04.0000000,0
540,SAI1700051,26,1,2017-07-20,03:01:10.0000000,0
541,SAI1700052,832,1,2017-07-20,03:01:24.0000000,0
542,SAI1700052,26,1,2017-07-20,03:01:31.0000000,0
543,SAI1700054,840,1,2017-07-20,03:02:05.0000000,0
544,SAI1700054,849,1,2017-07-20,03:02:46.0000000,0
545,SAI1700054,842,1,2017-07-20,03:03:15.0000000,0
546,SAI1700058,866,1,2017-07-20,03:03:46.0000000,0
547,SAI1700058,257,1,2017-07-20,03:03:53.0000000,0
548,SAI1700058,249,1,2017-07-20,03:04:00.0000000,0
549,SAI1700059,866,1,2017-07-20,03:05:11.0000000,0
550,SAI1700059,871,1,2017-07-20,03:05:15.0000000,0
551,SAI1700059,249,1,2017-07-20,03:05:21.0000000,0
552,SAI1700061,879,1,2017-07-20,03:05:37.0000000,0
553,SAI1700061,92,1,2017-07-20,03:05:48.0000000,0
554,SAI1700061,26,1,2017-07-20,03:05:54.0000000,0
555,SAI1700019,35,1,2017-07-20,03:29:57.0000000,0
556,SAI1700019,11,1,2017-07-20,03:30:03.0000000,0
557,SAI1700020,11,1,2017-07-20,03:30:25.0000000,0
558,SAI1700028,201,1,2017-07-20,03:37:04.0000000,0
559,SAI1700033,226,1,2017-07-20,03:39:04.0000000,0
560,SAI1700053,837,1,2017-07-20,03:44:40.0000000,0
561,SAI1700055,853,1,2017-07-20,03:45:35.0000000,0
562,SAI1700056,857,1,2017-07-20,03:45:56.0000000,0
563,SAI1700057,863,1,2017-07-20,03:46:15.0000000,0
564,SAI1700060,876,1,2017-07-20,03:46:46.0000000,0
565,SAI1700063,887,1,2017-07-20,03:47:18.0000000,0
566,SAI1700063,892,1,2017-07-20,03:47:27.0000000,0
567,SAI1700063,275,1,2017-07-20,03:47:35.0000000,0
568,SAI1700063,277,1,2017-07-20,03:47:51.0000000,0
569,SAI1700063,279,1,2017-07-20,03:48:06.0000000,0
570,SAI1700063,888,1,2017-07-20,03:48:23.0000000,0
571,SAI1700063,889,1,2017-07-20,03:48:29.0000000,0
572,SAI1700063,890,1,2017-07-20,03:48:36.0000000,0
573,SAI1700065,901,1,2017-07-20,03:49:49.0000000,0
574,SAI1700065,273,1,2017-07-20,03:50:00.0000000,0
575,SAI1700065,275,1,2017-07-20,03:50:16.0000000,0
576,SAI1700065,277,1,2017-07-20,03:50:30.0000000,0
577,SAI1700065,279,1,2017-07-20,03:50:40.0000000,0
578,SAI1700065,888,1,2017-07-20,03:50:49.0000000,0
579,SAI1700065,889,1,2017-07-20,03:50:58.0000000,0
580,SAI1700065,890,1,2017-07-20,03:51:07.0000000,0
581,SAI1700066,281,1,2017-07-20,03:51:29.0000000,0
582,SAI1700066,282,1,2017-07-20,03:51:40.0000000,0
583,SAI1700066,283,1,2017-07-20,03:51:49.0000000,0
584,SAI1700066,284,1,2017-07-20,03:51:57.0000000,0
585,SAI1700066,285,1,2017-07-20,03:52:06.0000000,0
586,SAI1700068,289,1,2017-07-20,03:52:37.0000000,0
587,SAI1700068,290,1,2017-07-20,03:52:47.0000000,0
588,SAI1700068,291,1,2017-07-20,03:52:57.0000000,0
589,SAI1700068,292,1,2017-07-20,03:53:09.0000000,0
590,SAI1700068,293,1,2017-07-20,03:53:17.0000000,0
591,SAI1700068,294,1,2017-07-20,03:53:25.0000000,0
592,SAI1700068,295,1,2017-07-20,03:53:33.0000000,0
593,SAI1700068,296,1,2017-07-20,03:53:42.0000000,0
594,SAI1700068,297,1,2017-07-20,03:53:51.0000000,0
595,SAI1700070,291,1,2017-07-20,03:54:22.0000000,0
596,SAI1700070,292,1,2017-07-20,03:54:31.0000000,0
597,SAI1700070,302,1,2017-07-20,03:54:39.0000000,0
598,SAI1700070,294,1,2017-07-20,03:54:48.0000000,0
599,SAI1700070,304,1,2017-07-20,03:54:57.0000000,0
600,SAI1700070,296,1,2017-07-20,03:55:05.0000000,0
601,SAI1700070,306,1,2017-07-20,03:55:13.0000000,0
602,SAI1700071,308,1,2017-07-20,03:55:37.0000000,0
603,SAI1700071,309,1,2017-07-20,03:55:47.0000000,0
604,SAI1700071,310,1,2017-07-20,03:55:57.0000000,0
605,SAI1700071,311,1,2017-07-20,03:56:06.0000000,0
606,SAI1700071,312,1,2017-07-20,03:56:14.0000000,0
607,SAI1700073,315,1,2017-07-20,03:56:37.0000000,0
608,SAI1700073,309,1,2017-07-20,03:56:46.0000000,0
609,SAI1700073,310,1,2017-07-20,03:56:54.0000000,0
610,SAI1700073,311,1,2017-07-20,03:57:02.0000000,0
611,SAI1700073,312,1,2017-07-20,03:57:11.0000000,0
612,SAI1700074,321,1,2017-07-20,03:57:25.0000000,0
613,SAI1700074,322,1,2017-07-20,03:57:35.0000000,0
614,SAI1700074,323,1,2017-07-20,03:57:43.0000000,0
615,SAI1700074,324,1,2017-07-20,03:57:53.0000000,0
616,SAI1700019,913,5,2017-07-26,03:20:42.0000000,0
617,SAI1700020,913,5,2017-07-27,04:02:32.0000000,0
622,SAI1700023,916,5,2017-07-27,04:35:05.0000000,0
623,SAI1700195,920,NULL,NULL,NULL,0
624,SAI1700195,921,NULL,NULL,NULL,0
625,SAI1700195,922,NULL,NULL,NULL,0
626,SAI1700195,923,NULL,NULL,NULL,0
627,SAI1700195,926,NULL,NULL,NULL,0
628,SAI1700195,927,NULL,NULL,NULL,0
629,SAI1700195,930,NULL,NULL,NULL,0
630,SAI1700195,932,NULL,NULL,NULL,0
631,SAI1700195,935,NULL,NULL,NULL,0
632,SAI1700195,936,NULL,NULL,NULL,0
633,SAI1700195,940,NULL,NULL,NULL,0
634,SAI1700195,942,NULL,NULL,NULL,0
635,SAI1700195,943,NULL,NULL,NULL,0
636,SAI1700195,944,NULL,NULL,NULL,0
637,SAI1700195,946,NULL,NULL,NULL,0
638,SAI1700195,947,NULL,NULL,NULL,0
639,SAI1700195,949,NULL,NULL,NULL,0
640,SAI1700195,953,NULL,NULL,NULL,0
641,SAI1700195,955,NULL,NULL,NULL,0
642,SAI1700195,956,NULL,NULL,NULL,0
643,SAI1700195,957,NULL,NULL,NULL,0
644,SAI1700195,958,NULL,NULL,NULL,0
645,SAI1700195,959,NULL,NULL,NULL,0
646,SAI1700195,960,NULL,NULL,NULL,0
647,SAI1700195,961,NULL,NULL,NULL,0
648,SAI1700195,962,NULL,NULL,NULL,0
649,SAI1700195,963,NULL,NULL,NULL,0
650,SAI1700195,964,NULL,NULL,NULL,0
651,SAI1700195,965,NULL,NULL,NULL,0
652,SAI1700195,966,NULL,NULL,NULL,0
653,SAI1700195,969,NULL,NULL,NULL,0
654,SAI1700195,970,NULL,NULL,NULL,0
655,SAI1700195,971,NULL,NULL,NULL,0
656,SAI1700195,972,NULL,NULL,NULL,0
657,SAI1700195,973,NULL,NULL,NULL,0
658,SAI1700195,974,NULL,NULL,NULL,0
659,SAI1700195,975,NULL,NULL,NULL,0
660,SAI1700196,976,NULL,NULL,NULL,0
661,SAI1700196,979,NULL,NULL,NULL,0
662,SAI1700196,980,NULL,NULL,NULL,0
663,SAI1700197,983,NULL,NULL,NULL,0
664,SAI1700197,986,NULL,NULL,NULL,0
665,SAI1700197,987,NULL,NULL,NULL,0
666,SAI1700198,989,NULL,NULL,NULL,0
667,SAI1700198,991,NULL,NULL,NULL,0
668,SAI1700200,992,NULL,NULL,NULL,0
669,SAI1700200,993,NULL,NULL,NULL,0
670,SAI1700200,994,NULL,NULL,NULL,0
671,SAI1700201,998,NULL,NULL,NULL,0
672,SAI1700201,999,NULL,NULL,NULL,0
673,SAI1700201,1001,NULL,NULL,NULL,0
674,SAI1700201,1005,NULL,NULL,NULL,0
675,SAI1700201,1006,NULL,NULL,NULL,0
676,SAI1700202,1007,NULL,NULL,NULL,0
677,SAI1700202,1009,NULL,NULL,NULL,0
678,SAI1700202,1010,NULL,NULL,NULL,0
679,SAI1700202,1012,NULL,NULL,NULL,0
680,SAI1700203,1013,NULL,NULL,NULL,0
681,SAI1700203,1015,NULL,NULL,NULL,0
682,SAI1700204,1018,NULL,NULL,NULL,0
683,SAI1700204,1019,NULL,NULL,NULL,0
684,SAI1700204,1020,NULL,NULL,NULL,0
685,SAI1700205,1023,NULL,NULL,NULL,0
686,SAI1700206,1026,NULL,NULL,NULL,0
687,SAI1700207,1027,NULL,NULL,NULL,0
688,SAI1700208,1028,NULL,NULL,NULL,0
689,SAI1700209,1029,NULL,NULL,NULL,0
690,SAI1700210,1030,NULL,NULL,NULL,0
691,SAI1700211,1031,NULL,NULL,NULL,0
692,SAI1700212,1032,NULL,NULL,NULL,0
694,SAI1700214,1034,NULL,NULL,NULL,0
695,SAI1700215,1035,NULL,NULL,NULL,0
696,SAI1700216,1036,NULL,NULL,NULL,0
697,SAI1700217,1037,NULL,NULL,NULL,0
698,SAI1700218,1038,NULL,NULL,NULL,0
699,SAI1700219,1039,NULL,NULL,NULL,0
700,SAI1700220,1040,NULL,NULL,NULL,0
701,SAI1700221,1041,NULL,NULL,NULL,0
702,SAI1700222,1042,NULL,NULL,NULL,0
703,SAI1700223,1043,NULL,NULL,NULL,0
704,SAI1700224,1044,NULL,NULL,NULL,0
705,SAI1700225,1045,NULL,NULL,NULL,0
706,SAI1700226,1046,NULL,NULL,NULL,0
707,SAI1700227,1070,NULL,NULL,NULL,0
708,SAI1700228,1071,NULL,NULL,NULL,0
709,SAI1700229,1072,NULL,NULL,NULL,0
710,SAI1700230,1073,NULL,NULL,NULL,0
711,SAI1700231,1074,NULL,NULL,NULL,0
712,SAI1700232,1075,NULL,NULL,NULL,0
713,SAI1700233,1076,NULL,NULL,NULL,0
714,SAI1700234,1077,NULL,NULL,NULL,0
715,SAI1700235,1078,NULL,NULL,NULL,0
716,SAI1700236,1079,NULL,NULL,NULL,0
717,SAI1700237,1080,NULL,NULL,NULL,0
718,SAI1700238,1081,NULL,NULL,NULL,0
719,SAI1700239,1082,NULL,NULL,NULL,0
720,SAI1700240,1083,NULL,NULL,NULL,0
721,SAI1700241,1084,NULL,NULL,NULL,0
722,SAI1700242,1085,NULL,NULL,NULL,0
723,SAI1700243,1086,NULL,NULL,NULL,0
724,SAI1700244,1087,NULL,NULL,NULL,0
725,SAI1700245,1088,NULL,NULL,NULL,0
726,SAI1700246,1089,NULL,NULL,NULL,0
727,SAI1700247,1090,NULL,NULL,NULL,0
728,SAI1700248,1091,NULL,NULL,NULL,0
729,SAI1700249,1092,NULL,NULL,NULL,0
730,SAI1700250,1093,NULL,NULL,NULL,0
731,SAI1700251,1094,NULL,NULL,NULL,0
732,SAI1700252,1095,NULL,NULL,NULL,0
733,SAI1700253,1096,NULL,NULL,NULL,0
734,SAI1700254,1097,NULL,NULL,NULL,0
735,SAI1700255,1098,NULL,NULL,NULL,0
736,SAI1700256,1099,NULL,NULL,NULL,0
737,SAI1700257,1100,NULL,NULL,NULL,0
738,SAI1700258,1101,NULL,NULL,NULL,0
739,SAI1700259,1102,NULL,NULL,NULL,0
740,SAI1700260,1103,NULL,NULL,NULL,0
741,SAI1700261,1104,NULL,NULL,NULL,0
742,SAI1700262,1105,NULL,NULL,NULL,0
743,SAI1700263,1106,NULL,NULL,NULL,0
744,SAI1700264,1107,NULL,NULL,NULL,0
745,SAI1700265,1108,NULL,NULL,NULL,0
746,SAI1700266,1109,NULL,NULL,NULL,0
747,SAI1700267,1110,NULL,NULL,NULL,0
748,SAI1700268,1111,NULL,NULL,NULL,0
749,SAI1700269,1112,NULL,NULL,NULL,0
750,SAI1700270,1113,NULL,NULL,NULL,0
751,SAI1700271,1114,NULL,NULL,NULL,0
752,SAI1700272,1115,NULL,NULL,NULL,0
753,SAI1700273,1116,NULL,NULL,NULL,0
754,SAI1700274,1117,NULL,NULL,NULL,0
755,SAI1700275,1118,NULL,NULL,NULL,0
756,SAI1700276,1119,NULL,NULL,NULL,0
757,SAI1700277,1120,NULL,NULL,NULL,0
758,SAI1700278,1121,NULL,NULL,NULL,0
759,SAI1700279,1122,NULL,NULL,NULL,0
760,SAI1700280,1123,NULL,NULL,NULL,0
761,SAI1700281,1124,NULL,NULL,NULL,0
762,SAI1700282,1125,NULL,NULL,NULL,0
763,SAI1700283,1126,NULL,NULL,NULL,0
764,SAI1700284,1127,NULL,NULL,NULL,0
765,SAI1700285,1128,NULL,NULL,NULL,0
766,SAI1700286,1129,NULL,NULL,NULL,0
767,SAI1700287,1130,NULL,NULL,NULL,0
768,SAI1700288,1131,NULL,NULL,NULL,0
769,SAI1700289,1132,NULL,NULL,NULL,0
770,SAI1700290,1133,NULL,NULL,NULL,0
771,SAI1700291,1134,NULL,NULL,NULL,0
772,SAI1700292,1135,NULL,NULL,NULL,0
773,SAI1700293,1136,NULL,NULL,NULL,0
774,SAI1700294,1137,NULL,NULL,NULL,0
775,SAI1700295,1138,NULL,NULL,NULL,0
776,SAI1700296,1139,NULL,NULL,NULL,0
777,SAI1700297,1140,NULL,NULL,NULL,0
778,SAI1700298,1141,NULL,NULL,NULL,0
779,SAI1700299,1142,NULL,NULL,NULL,0
780,SAI1700300,1143,NULL,NULL,NULL,0
781,SAI1700301,1144,NULL,NULL,NULL,0
782,SAI1700302,1145,NULL,NULL,NULL,0
783,SAI1700303,1146,NULL,NULL,NULL,0
784,SAI1700304,1147,NULL,NULL,NULL,0
785,SAI1700305,1148,NULL,NULL,NULL,0
786,SAI1700306,1149,NULL,NULL,NULL,0
787,SAI1700307,1150,NULL,NULL,NULL,0
788,SAI1700308,1151,NULL,NULL,NULL,0
789,SAI1700309,1152,NULL,NULL,NULL,0
790,SAI1700310,1153,NULL,NULL,NULL,0
791,SAI1700311,1154,NULL,NULL,NULL,0
792,SAI1700312,1155,NULL,NULL,NULL,0
793,SAI1700313,1156,NULL,NULL,NULL,0
794,SAI1700314,1157,NULL,NULL,NULL,0
795,SAI1700315,1158,NULL,NULL,NULL,0
796,SAI1700316,1159,NULL,NULL,NULL,0
797,SAI1700317,1160,NULL,NULL,NULL,0
798,SAI1700318,1161,NULL,NULL,NULL,0
799,SAI1700319,1162,NULL,NULL,NULL,0
800,SAI1700320,1163,NULL,NULL,NULL,0
801,SAI1700321,1164,NULL,NULL,NULL,0
802,SAI1700322,1165,NULL,NULL,NULL,0
803,SAI1700323,1166,NULL,NULL,NULL,0
804,SAI1700324,1167,NULL,NULL,NULL,0
805,SAI1700325,1168,NULL,NULL,NULL,0
806,SAI1700326,1169,NULL,NULL,NULL,0
807,SAI1700327,1170,NULL,NULL,NULL,0
808,SAI1700328,1171,NULL,NULL,NULL,0
809,SAI1700329,1172,NULL,NULL,NULL,0
810,SAI1700330,1173,NULL,NULL,NULL,0
811,SAI1700331,1174,NULL,NULL,NULL,0
812,SAI1700332,1175,NULL,NULL,NULL,0
813,SAI1700333,1176,NULL,NULL,NULL,0
814,SAI1700334,1177,NULL,NULL,NULL,0
815,SAI1700335,1178,NULL,NULL,NULL,0
816,SAI1700336,1179,NULL,NULL,NULL,0
817,SAI1700337,1180,NULL,NULL,NULL,0
818,SAI1700338,1181,NULL,NULL,NULL,0
819,SAI1700339,1182,NULL,NULL,NULL,0
820,SAI1700340,1183,NULL,NULL,NULL,0
821,SAI1700341,1184,NULL,NULL,NULL,0
822,SAI1700342,1185,NULL,NULL,NULL,0
823,SAI1700343,1186,NULL,NULL,NULL,0
824,SAI1700344,1187,NULL,NULL,NULL,0
825,SAI1700345,1188,NULL,NULL,NULL,0
826,SAI1700346,1189,NULL,NULL,NULL,0
827,SAI1700347,1190,NULL,NULL,NULL,0
828,SAI1700348,1191,NULL,NULL,NULL,0
829,SAI1700349,1192,NULL,NULL,NULL,0
830,SAI1700350,1193,NULL,NULL,NULL,0
831,SAI1700351,1194,NULL,NULL,NULL,0
832,SAI1700352,1195,NULL,NULL,NULL,0
833,SAI1700353,1196,NULL,NULL,NULL,0
834,SAI1700354,1197,NULL,NULL,NULL,0
835,SAI1700355,1198,NULL,NULL,NULL,0
836,SAI1700356,1199,NULL,NULL,NULL,0
837,SAI1700357,1200,NULL,NULL,NULL,0
838,SAI1700358,1201,NULL,NULL,NULL,0
839,SAI1700359,1202,NULL,NULL,NULL,0
972,SAI1700112,375,1,2017-08-14,06:48:35.0000000,0
973,SAI1700112,410,1,2017-08-14,06:49:18.0000000,0
1156,SAI1700192,607,NULL,NULL,NULL,0
1157,SAI1700191,604,NULL,NULL,NULL,0
1158,SAI1700190,670,NULL,NULL,NULL,0
1159,SAI1700189,601,NULL,NULL,NULL,0
1160,SAI1700188,665,NULL,NULL,NULL,0
1161,SAI1700187,663,NULL,NULL,NULL,0
1162,SAI1700186,619,NULL,NULL,NULL,0
1163,SAI1700185,597,NULL,NULL,NULL,0
1164,SAI1700184,658,NULL,NULL,NULL,0
1165,SAI1700183,644,NULL,NULL,NULL,0
1166,SAI1700182,641,NULL,NULL,NULL,0
1167,SAI1700181,594,NULL,NULL,NULL,0
1168,SAI1700180,657,NULL,NULL,NULL,0
1169,SAI1700179,637,NULL,NULL,NULL,0
1170,SAI1700178,592,NULL,NULL,NULL,0
1171,SAI1700177,590,NULL,NULL,NULL,0
1172,SAI1700176,633,NULL,NULL,NULL,0
1173,SAI1700175,631,NULL,NULL,NULL,0
1174,SAI1700174,654,NULL,NULL,NULL,0
1175,SAI1700173,629,NULL,NULL,NULL,0
1176,SAI1700172,651,NULL,NULL,NULL,0
1177,SAI1700171,587,NULL,NULL,NULL,0
1178,SAI1700170,647,NULL,NULL,NULL,0
1179,SAI1700169,585,NULL,NULL,NULL,0
1180,SAI1700168,618,NULL,NULL,NULL,0
1181,SAI1700167,575,NULL,NULL,NULL,0
1182,SAI1700166,573,NULL,NULL,NULL,0
1183,SAI1700165,570,NULL,NULL,NULL,0
1184,SAI1700164,568,NULL,NULL,NULL,0
1185,SAI1700163,544,NULL,NULL,NULL,0
1186,SAI1700162,541,NULL,NULL,NULL,0
1187,SAI1700161,538,NULL,NULL,NULL,0
1188,SAI1700160,623,NULL,NULL,NULL,0
1189,SAI1700159,583,NULL,NULL,NULL,0
1190,SAI1700158,615,NULL,NULL,NULL,0
1191,SAI1700157,612,NULL,NULL,NULL,0
1192,SAI1700156,533,NULL,NULL,NULL,0
1193,SAI1700155,530,NULL,NULL,NULL,0
1194,SAI1700154,529,NULL,NULL,NULL,0
1195,SAI1700153,621,NULL,NULL,NULL,0
1196,SAI1700152,525,NULL,NULL,NULL,0
1197,SAI1700151,507,NULL,NULL,NULL,0
1198,SAI1700150,564,NULL,NULL,NULL,0
1199,SAI1700149,505,NULL,NULL,NULL,0
1200,SAI1700148,502,NULL,NULL,NULL,0
1201,SAI1700147,609,NULL,NULL,NULL,0
1202,SAI1700146,497,NULL,NULL,NULL,0
1203,SAI1700145,494,NULL,NULL,NULL,0
1204,SAI1700144,491,NULL,NULL,NULL,0
1205,SAI1700143,488,NULL,NULL,NULL,0
1206,SAI1700142,485,NULL,NULL,NULL,0
1207,SAI1700141,482,NULL,NULL,NULL,0
1208,SAI1700140,581,NULL,NULL,NULL,0
1209,SAI1700139,522,NULL,NULL,NULL,0
1210,SAI1700138,561,NULL,NULL,NULL,0
1211,SAI1700137,558,NULL,NULL,NULL,0
1213,SAI1700135,472,NULL,NULL,NULL,0
1214,SAI1700134,470,NULL,NULL,NULL,0
1215,SAI1700133,467,NULL,NULL,NULL,0
1216,SAI1700132,464,NULL,NULL,NULL,0
1217,SAI1700131,461,NULL,NULL,NULL,0
1218,SAI1700130,458,NULL,NULL,NULL,0
1219,SAI1700129,455,NULL,NULL,NULL,0
1220,SAI1700128,452,NULL,NULL,NULL,0
1221,SAI1700127,554,NULL,NULL,NULL,0
1222,SAI1700126,551,NULL,NULL,NULL,0
1223,SAI1700125,449,NULL,NULL,NULL,0
1224,SAI1700124,438,NULL,NULL,NULL,0
1225,SAI1700123,435,NULL,NULL,NULL,0
1226,SAI1700122,432,NULL,NULL,NULL,0
1235,SAI1700117,425,NULL,NULL,NULL,0
1239,SAI1700115,444,NULL,NULL,NULL,0
1241,SAI1700114,405,NULL,NULL,NULL,0
1243,SAI1700113,402,NULL,NULL,NULL,0
1247,SAI1700121,416,1,2017-08-14,09:15:53.0000000,0
1248,SAI1700116,441,1,2017-08-14,09:17:52.0000000,0
1249,SAI1700118,389,1,2017-08-14,09:20:40.0000000,0
1250,SAI1700118,386,1,2017-08-14,09:20:58.0000000,0
1251,SAI1700118,442,1,2017-08-14,09:21:16.0000000,0
1252,SAI1700119,414,1,2017-08-14,09:22:26.0000000,0
1253,SAI1700120,392,1,2017-08-14,09:28:41.0000000,0
1260,SAI1700206,312,1,2017-11-16,02:51:27.0000000,0
1261,SAI1700018,18,1,2017-11-22,10:12:42.0000000,0
1262,SAI1700018,9,1,2017-11-22,10:13:02.0000000,0
1263,SAI1700018,12,1,2017-11-22,10:13:15.0000000,0
1264,SAI1700018,15,1,2017-11-22,10:13:30.0000000,0
1265,SAI1700018,20,1,2017-11-22,10:13:46.0000000,0
1266,SAI1700018,24,1,2017-11-22,10:13:59.0000000,0
