90,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,200000,100,100,100,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,100,100,100,100,10000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,100,100,100,100,10000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,100,100,2000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,1100,1711,15,1,1,1,2017-11-03 00:00:00,100340,NULL,NULL,NULL,56000,100,1086,100,60817680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,1100,1711,15,1,1,1,2017-11-03 00:00:00,100340,NULL,NULL,NULL,56000,100,1086,100,60817680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,100,100,2000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,100,100,2000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,100,100,2000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,10,100,200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,10,100,200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
