1,EM,PT ELEKTRIKA MULTIKATAMA,Komplek Ruko Kopo Plaza Blok G.17 Jl Peta - Lingkar Selatan Bandung,NULL,022 6078330 / 022 70789917,X         ,RM
2,AAM,TOKO ANUGERAH ABADI MOTOR,Jl. Taman Sari V No.23  ( Gg 5 )  Asem Reges, Jakarta Barat,NULL,021 62317480 , 94053891 , 98536946,X         ,RM
3,ACME,PT. ALLINDO COIN MAS ERA,Komplek Pertokoan Marina Mangga Dua, Gunung Sahari Raya No. 2 Blok D10-12A, JAKARTA,NULL,0216459326,X         ,RM
4,ADK,PT. ADYAWINSA DINAMIKA KARAWANG,Jl. By Pass Pangkal Perjuangan 98 RT 05 RW 15 Tanjung Pura, Karawang 41316,NULL,NULL,X         ,RM
5,AJ,TOKO ANEKA JAYA,Jl. Cikarang - Cikarang,NULL,021 89842001,X         ,RM
6,AKUSARA,CV. AKUSARA JAYA,Jl Basuki Rahmat Gg. Wortel No. 7 Kab. Purwakarta,NULL,(0264) 209641,X         ,RM
7,ALTIUS,PT. ALTIUS ADHIKARSA,Perkantoran Bougenville Blok A-28 Jl. Raya Kalimalang, Bekasi 17412 Indonesia,NULL,+6221 8656165,X         ,RM
8,AMALAN,CV. AMALAN MANDIRI,Jl. H. Murtando Komp Tugu Permai Blok C 5 No.10 - Jakarta,NULL,087880000715,X         ,RM
9,AMT,PT. AMCO MULTITECH,Jl. Raya Badami Arteri Tol Karawang Barat,NULL,0267 8457537,X         ,RM
10,ANTARINDO,PT. ANTARINDO SEJAHTERA,Ruko Harmoni Mas Blok C-10 Cimone, Tangerang || Ruko Roxi Blok C-27 Lippo Cikarang,NULL,+622155796932 / +622189908246,X         ,RM
11,APK,PT. ANUGRAH PUTRA KENCANA,Ruko Permata Junction B/3 JL. Raya Jababeka I Cikarang, Bekasi,NULL,02133958316,X         ,RM
12,ARTWIRE,PT. ART WIRE,Kawasan Jababeka II, JL. Industri Selatan X, Blok EE 11H, Cikarang-Bekasi,NULL,02189842261,X         ,RM
13,ASI,PT. ADYAWINSA STAMPING INDUSTRIES,JL. Surotokunto no 109, Karwang,NULL,0267404555,X         ,RM
14,ASMG,PT. ANUGRAH SUKSES MAKMUR GEMILANG,Komplek Pergudangan BIZ PARK CAKUNG Blok GS 7 No. 66 Jakarta Timur,NULL,0267 415815,X         ,RM
15,ASP,PT. ABADI SURYA PERKASA,Ruko Taman Dutamas  Blok C1 C No.2  Angke Jelambar  Jakarta 11460,NULL,021 5676554,X         ,RM
16,ATM,PT. ASIA TALENTA MANDIRI,CBD Jababeka Blok F-21 Jl.Niaga Raya Kav AA 3, Cikarang - Bekasi 17530,NULL,+6221-29082716,X         ,RM
17,BAT,PT. BUANA  ARTA TOOLINDO,Ruko Metro Boulevard Blok A29, Kawasan Industri Jababeka Tahap II,NULL,081313024333,X         ,RM
18,BLIM,PT. BERSAMA LIM MAJU,JL. Jababeka VII G, Blok R No. 1E, Cikarang,NULL,021-8935235,X         ,RM
19,BRJ,PD. BUMI RAYA JAYA,Jl. Arteri Tol Karawang Barat No. 11,NULL,0267-8453328,X         ,RM
20,BTI,PT. BERLIAN TECHPRINT INDONESIA,Kawasan Industri Batik -Lippo Cikarang,NULL,021 8990 2119,X         ,RM
21,CAHAYA,CV. CAHAYA ABADI,Villa Mutiara Cikarang II Blok E2 No.10 RT/RW 026/008 Sukasejati - Cikarang Selatan, Bekasi,NULL,021 27459222 / 021 70838812,X         ,RM
22,CASH-JKT,CASH - JAKARTA,JAKARTA,NULL,NULL,X         ,RM
23,CASH-KRW,CASH - KARAWANG,KARAWANG,NULL,NULL,X         ,RM
24,CATRA,PT. CATRA TOOLSINDO,Jl. Merak Blok G1 No. 123 Cikarang Baru,NULL,021 89833406,X         ,RM
25,CHJ,CV. CITRA HARAPAN JAYA,Jl. Mangga Dua Abdad No.1 - Rukan Mangga Dua Elok Blok C12 , Jakarta Pusat 10730,NULL,021 6250150 / 021 6250149,X         ,NULL
26,COMPPERINDO,CV. COMPPERINDO,Jl. Raya Cibening KM 10 No. 278 - Purwakarta,NULL,081288885620,X         ,NULL
27,CSS,PT. CITRA SELARAS SEJATI,Jl. P JAYAKARTA NO. 8 BLOK A NO. 2 JAKARTA BARAT,NULL,021 6269145,X         ,NULL
28,DANESTA,TOKO DANESTA YON,JL. AR Hakiom Pertokoan KAI Blok B10-11, Karawang,NULL,0267 405481,X         ,NULL
29,DENAPELLA,PT. DENA PELLA LESTARI,Jl. Pemuda No. 21 RT 004/013  Kel Kranji  Kec Bekasi Barat,NULL,+62811920403,X         ,NULL
30,DEPO,PT. DEPOTEKNIK DUTA PERKAKAS,KOMPLEK GLODOK JAYA NO. 82 JAKARTA,NULL,021 6255333,X         ,NULL
31,DGP,PT. DELIJAYA GLOBAL PERKASA,Jl. Babakan Rawa Haur No.89 Citeureup - Bogor 16810,NULL,+622187917878 & +622187900534,X         ,NULL
32,DGS,PT. DARINDO GEMILANG SENTOSA,Jl. Hybrida Raya PF18/22, pegangsaan Dua,. Kalapa Gading,NULL,02145847294,X         ,NULL
